point_id,time,ws_10,ws_30,ws_50,ws_70,ws_90,ws_120,ws_150,ws_200,wd_10,wd_30,wd_50,wd_70,wd_90,wd_120,wd_150,wd_200,tem_10,tem_30,tem_50,tem_70,tem_90,tem_120,tem_150,tem_200,rhu_10,rhu_30,rhu_50,rhu_70,rhu_90,rhu_120,rhu_150,rhu_200,sr,power
39.575:116.250,202208131740,1.606666667,1.849999933,2.056666667,2.2533332,2.4466666,2.523333333,2.503333333,2.466666667,93.421,93.63761,93.80354,93.93712,94.049126,95.67941,98.12851,103.27414,30.546666,30.29333267,30.14,29.99,29.82999833,29.60666633,29.37999833,28.933333,59.42666667,59.55333333,59.69333133,59.84,59.99333033,60.21666667,60.44999933,60.91999933,138.4026067,-8985
39.575:116.250,202208131745,1.62,1.872499925,2.0875,2.29499985,2.497499925,2.58,2.56,2.525,93.421,93.63761,93.80354,93.93712,94.049126,95.67941,98.12851,103.27414,30.4674995,30.22749925,30.0775,29.93,29.77249825,29.55249975,29.32999825,28.88999975,59.7075,59.7975,59.92749775,60.0675,60.214997,60.43,60.6549995,61.1099995,128.36388,-6962
39.575:116.250,202208131750,1.633333333,1.894999917,2.118333333,2.3366665,2.54833325,2.636666667,2.616666667,2.583333333,98.77972,98.8419,98.89848667,98.94947133,98.99657733,100.4917367,102.7724283,107.5543767,30.388333,30.16166583,30.015,29.87,29.71499817,29.49833317,29.27999817,28.8466665,59.98833333,60.04166667,60.16166417,60.295,60.43666367,60.64333333,60.85999967,61.29999967,118.3251533,-5379
39.575:116.250,202208131755,1.646666667,1.917499908,2.149166667,2.37833315,2.599166575,2.693333333,2.673333333,2.641666667,104.13844,104.04619,103.9934333,103.9618227,103.9440287,105.3040633,107.4163467,111.8346133,30.3091665,30.09583242,29.9525,29.81,29.65749808,29.44416658,29.22999808,28.80333325,60.26916667,60.28583333,60.39583058,60.5225,60.65833033,60.85666667,61.06499983,61.48999983,108.2864267,-5129
39.575:116.250,202208131800,1.66,1.9399999,2.18,2.4199998,2.6499999,2.75,2.73,2.7,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,30.23,30.029999,29.89,29.75,29.599998,29.39,29.179998,28.76,60.55,60.53,60.629997,60.75,60.879997,61.07,61.27,61.68,98.2477,-4934
39.575:116.250,202208131805,1.695833333,1.986666575,2.239166658,2.489999817,2.730833242,2.836666667,2.818333333,2.789166667,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,30.12333325,29.95666575,29.8225,29.68666667,29.53999817,29.33333333,29.12666475,28.71333325,60.92166667,60.79583308,60.87666392,60.98583317,61.10666392,61.28916642,61.4816665,61.87666667,90.9486155,-4373
39.575:116.250,202208131810,1.731666667,2.03333325,2.298333317,2.559999833,2.811666583,2.923333333,2.906666667,2.878333333,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,30.0166665,29.8833325,29.755,29.62333333,29.47999833,29.27666667,29.0733315,28.6666665,61.29333333,61.06166617,61.12333083,61.22166633,61.33333083,61.50833283,61.693333,62.07333333,83.649531,-4539
39.575:116.250,202208131815,1.7675,2.079999925,2.357499975,2.62999985,2.892499925,3.01,2.995,2.9675,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.90999975,29.80999925,29.6875,29.56,29.4199985,29.22,29.01999825,28.61999975,61.665,61.32749925,61.36999775,61.4574995,61.55999775,61.72749925,61.9049995,62.27,76.3504465,-5136
39.575:116.250,202208131820,1.803333333,2.1266666,2.416666633,2.699999867,2.973333267,3.096666667,3.083333333,3.056666667,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.803333,29.736666,29.62,29.49666667,29.35999867,29.16333333,28.966665,28.573333,62.03666667,61.59333233,61.61666467,61.69333267,61.78666467,61.94666567,62.116666,62.46666667,69.051362,-5480
39.575:116.250,202208131825,1.839166667,2.173333275,2.475833292,2.769999883,3.054166608,3.183333333,3.171666667,3.145833333,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.69666625,29.66333275,29.5525,29.43333333,29.29999883,29.10666667,28.91333175,28.52666625,62.40833333,61.85916542,61.86333158,61.92916583,62.01333158,62.16583208,62.3283325,62.66333333,61.7522775,-4761
39.575:116.250,202208131830,1.875,2.21999995,2.53499995,2.8399999,3.13499995,3.27,3.26,3.235,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.5899995,29.5899995,29.485,29.37,29.239999,29.05,28.8599985,28.4799995,62.78,62.1249985,62.1099985,62.164999,62.2399985,62.3849985,62.539999,62.86,54.453193,-3016
39.575:116.250,202208131835,1.910833333,2.266666625,2.594166608,2.909999917,3.215833292,3.356666667,3.348333333,3.324166667,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.48333275,29.51666625,29.4175,29.30666667,29.17999917,28.99333333,28.80666525,28.43333275,63.15166667,62.39083158,62.35666542,62.40083217,62.46666542,62.60416492,62.7516655,63.05666667,47.1541085,-1855
39.575:116.250,202208131840,1.946666667,2.3133333,2.653333267,2.979999933,3.296666633,3.443333333,3.436666667,3.413333333,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.376666,29.443333,29.35,29.24333333,29.11999933,28.93666667,28.753332,28.386666,63.52333333,62.65666467,62.60333233,62.63666533,62.69333233,62.82333133,62.963332,63.25333333,39.855024,-1416
39.575:116.250,202208131845,1.9825,2.359999975,2.712499925,3.04999995,3.377499975,3.53,3.525,3.5025,109.49716,109.25048,109.08838,108.974174,108.89148,110.11639,112.060265,116.11485,29.26999925,29.36999975,29.2825,29.18,29.0599995,28.88,28.69999875,28.33999925,63.895,62.92249775,62.84999925,62.8724985,62.91999925,63.04249775,63.1749985,63.45,32.5559395,-1154
39.575:116.250,202208131850,2.018333333,2.40666665,2.771666583,3.119999967,3.458333317,3.616666667,3.613333333,3.591666667,114.2045967,113.8639833,113.6053653,113.414846,113.2705183,114.35887,116.1329883,119.8182367,29.1633325,29.2966665,29.215,29.11666667,28.99999967,28.82333333,28.6466655,28.2933325,64.26666667,63.18833083,63.09666617,63.10833167,63.14666617,63.26166417,63.386665,63.64666667,25.256855,-769
39.575:116.250,202208131855,2.054166667,2.453333325,2.830833242,3.189999983,3.539166658,3.703333333,3.701666667,3.680833333,118.9120333,118.4774867,118.1223507,117.855518,117.6495567,118.60135,120.2057117,123.5216233,29.05666575,29.22333325,29.1475,29.05333333,28.93999983,28.76666667,28.59333225,28.24666575,64.63833333,63.45416392,63.34333308,63.34416483,63.37333308,63.48083058,63.5983315,63.84333333,17.9577705,-497
39.575:116.250,202208131900,2.09,2.5,2.8899999,3.26,3.62,3.79,3.79,3.77,123.61947,123.09099,122.639336,122.29619,122.028595,122.84383,124.278435,127.22501,28.949999,29.15,29.08,28.99,28.88,28.71,28.539999,28.199999,65.01,63.719997,63.59,63.579998,63.6,63.699997,63.809998,64.04,10.658686,-176
39.575:116.250,202208131935,2.329166667,2.89666655,3.426666625,3.936666667,4.419166667,4.659166492,4.705833158,4.68,123.61947,123.09099,122.639336,122.29619,122.028595,122.84383,124.278435,127.22501,28.27916625,28.44999942,28.42666667,28.37749942,28.31416667,28.185,28.05583292,27.78583292,67.54166667,66.42666542,66.22083333,66.09999917,66.02083333,66.01583208,66.00916583,66.04666433,4.441119167,0
39.575:116.250,202208131940,2.363333333,2.9533332,3.5033333,4.033333333,4.533333333,4.783333133,4.836666467,4.81,123.61947,123.09099,122.639336,122.29619,122.028595,122.84383,124.278435,127.22501,28.183333,28.34999933,28.33333333,28.28999933,28.23333333,28.11,27.98666633,27.72666633,67.90333333,66.81333233,66.59666667,66.45999933,66.36666667,66.34666567,66.32333267,66.33333067,3.552895333,0
39.575:116.250,202208131945,2.3975,3.00999985,3.579999975,4.13,4.6475,4.907499775,4.967499775,4.94,123.61947,123.09099,122.639336,122.29619,122.028595,122.84383,124.278435,127.22501,28.08749975,28.24999925,28.24,28.20249925,28.1525,28.035,27.91749975,27.66749975,68.265,67.19999925,66.9725,66.8199995,66.7125,66.67749925,66.6374995,66.619997,2.6646715,0
39.575:116.250,202208131950,2.621666667,3.273333233,3.863333317,4.423333267,4.9549999,5.238333183,5.314999783,5.316666567,135.0561533,134.6398067,134.2887773,134.0230833,133.8137467,134.0707,134.6173967,135.7102833,27.99499983,28.08333283,28.05,27.9949995,27.935,27.80999967,27.68833317,27.4316665,69.99666667,69.1899995,69.025,68.91666633,68.83833333,68.8016645,68.76166633,68.689998,1.776447667,0
39.575:116.250,202208131955,2.845833333,3.536666617,4.146666658,4.716666533,5.2624998,5.569166592,5.662499792,5.693333133,146.4928367,146.1886233,145.9382187,145.7499767,145.5988983,145.29757,144.9563583,144.1955567,27.90249992,27.91666642,27.86,27.78749975,27.7175,27.58499933,27.45916658,27.19583325,71.72833333,71.17999975,71.0775,71.01333317,70.96416667,70.92582975,70.88583317,70.759999,0.888223833,0
39.575:116.250,202208132000,3.07,3.8,4.43,5.0099998,5.5699997,5.9,6.0099998,6.0699997,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.81,27.75,27.67,27.58,27.5,27.359999,27.23,26.96,73.46,73.17,73.13,73.11,73.09,73.049995,73.01,72.83,0,0
39.575:116.250,202208132005,3.028333333,3.751666667,4.376666667,4.95333315,5.509999725,5.845,5.96333315,6.037499725,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.75583333,27.69833333,27.61749992,27.52833333,27.44749992,27.30833242,27.17833325,26.91166667,73.68333333,73.36499958,73.32166667,73.29833292,73.27416625,73.22666208,73.17916667,72.96,0,0
39.575:116.250,202208132010,2.986666667,3.703333333,4.323333333,4.8966665,5.44999975,5.79,5.9166665,6.00499975,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.70166667,27.64666667,27.56499983,27.47666667,27.39499983,27.25666583,27.1266665,26.86333333,73.90666667,73.55999917,73.51333333,73.48666583,73.4583325,73.40332917,73.34833333,73.09,0,0
39.575:116.250,202208132015,2.945,3.655,4.27,4.83999985,5.389999775,5.735,5.86999985,5.972499775,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.6475,27.595,27.51249975,27.425,27.34249975,27.20499925,27.07499975,26.815,74.13,73.75499875,73.705,73.67499875,73.64249875,73.57999625,73.5175,73.22,0,0
39.575:116.250,202208132020,2.903333333,3.606666667,4.216666667,4.7833332,5.3299998,5.68,5.8233332,5.9399998,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.59333333,27.54333333,27.45999967,27.37333333,27.28999967,27.15333267,27.023333,26.76666667,74.35333333,73.94999833,73.89666667,73.86333167,73.826665,73.75666333,73.68666667,73.35,0,0
39.575:116.250,202208132025,2.861666667,3.558333333,4.163333333,4.72666655,5.269999825,5.625,5.77666655,5.907499825,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.53916667,27.49166667,27.40749958,27.32166667,27.23749958,27.10166608,26.97166625,26.71833333,74.57666667,74.14499792,74.08833333,74.05166458,74.01083125,73.93333042,73.85583333,73.48,0,0
39.575:116.250,202208132030,2.82,3.51,4.11,4.6699999,5.20999985,5.57,5.7299999,5.87499985,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.485,27.44,27.3549995,27.27,27.1849995,27.0499995,26.9199995,26.67,74.8,74.3399975,74.28,74.2399975,74.1949975,74.1099975,74.025,73.61,0,0
39.575:116.250,202208132035,2.778333333,3.461666667,4.056666667,4.61333325,5.149999875,5.515,5.68333325,5.842499875,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.43083333,27.38833333,27.30249942,27.21833333,27.13249942,26.99833292,26.86833275,26.62166667,75.02333333,74.53499708,74.47166667,74.42833042,74.37916375,74.28666458,74.19416667,73.74,0,0
39.575:116.250,202208132040,2.736666667,3.413333333,4.003333333,4.5566666,5.0899999,5.46,5.6366666,5.8099999,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.37666667,27.33666667,27.24999933,27.16666667,27.07999933,26.94666633,26.816666,26.57333333,75.24666667,74.72999667,74.66333333,74.61666333,74.56333,74.46333167,74.36333333,73.87,0,0
39.575:116.250,202208132045,2.695,3.365,3.95,4.49999995,5.029999925,5.405,5.58999995,5.777499925,157.92952,157.73744,157.58766,157.47687,157.38405,156.52444,155.29532,152.68083,27.3225,27.285,27.19749925,27.115,27.02749925,26.89499975,26.76499925,26.525,75.47,74.92499625,74.855,74.80499625,74.74749625,74.63999875,74.5325,74,0,0
39.575:116.250,202208132050,2.653333333,3.316666667,3.896666667,4.4433333,4.96999995,5.35,5.5433333,5.74499995,152.7207233,153.17165,153.4280233,153.59284,153.6988367,152.9956833,151.8844133,149.4983767,27.26833333,27.23333333,27.14499917,27.06333333,26.97499917,26.84333317,26.7133325,26.47666667,75.69333333,75.11999583,75.04666667,74.99332917,74.9316625,74.81666583,74.70166667,74.13,0,0
39.575:116.250,202208132055,2.611666667,3.268333333,3.843333333,4.38666665,4.909999975,5.295,5.49666665,5.712499975,147.5119267,148.60586,149.2683867,149.70881,150.0136233,149.4669267,148.4735067,146.3159233,27.21416667,27.18166667,27.09249908,27.01166667,26.92249908,26.79166658,26.66166575,26.42833333,75.91666667,75.31499542,75.23833333,75.18166208,75.11582875,74.99333292,74.87083333,74.26,0,0
39.575:116.250,202208132100,2.57,3.22,3.79,4.33,4.85,5.24,5.45,5.68,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,27.16,27.13,27.039999,26.96,26.869999,26.74,26.609999,26.38,76.14,75.509995,75.43,75.369995,75.299995,75.17,75.04,74.39,0,0
39.575:116.250,202208132105,2.530833333,3.17416665,3.73916665,4.27416665,4.79,5.181666667,5.396666667,5.644166667,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,27.10916667,27.08083325,26.99083233,26.90999992,26.819999,26.68916667,26.55833242,26.32916658,76.37166667,75.71416208,75.63166667,75.56832875,75.49582875,75.36249967,75.22833292,74.55416667,0,0
39.575:116.250,202208132110,2.491666667,3.1283333,3.6883333,4.2183333,4.73,5.123333333,5.343333333,5.608333333,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,27.05833333,27.0316665,26.94166567,26.85999983,26.769999,26.63833333,26.50666583,26.27833317,76.60333333,75.91832917,75.83333333,75.7666625,75.6916625,75.55499933,75.41666583,74.71833333,0,0
39.575:116.250,202208132115,2.4525,3.08249995,3.63749995,4.16249995,4.67,5.065,5.29,5.5725,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,27.0075,26.98249975,26.892499,26.80999975,26.719999,26.5875,26.45499925,26.22749975,76.835,76.12249625,76.035,75.96499625,75.88749625,75.747499,75.60499875,74.8825,0,0
39.575:116.250,202208132120,2.413333333,3.0366666,3.5866666,4.1066666,4.61,5.006666667,5.236666667,5.536666667,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.95666667,26.933333,26.84333233,26.75999967,26.669999,26.53666667,26.40333267,26.17666633,77.06666667,76.32666333,76.23666667,76.16333,76.08333,75.93999867,75.79333167,75.04666667,0,0
39.575:116.250,202208132125,2.374166667,2.99083325,3.53583325,4.05083325,4.55,4.948333333,5.183333333,5.500833333,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.90583333,26.88416625,26.79416567,26.70999958,26.619999,26.48583333,26.35166608,26.12583292,77.29833333,76.53083042,76.43833333,76.36166375,76.27916375,76.13249833,75.98166458,75.21083333,0,0
39.575:116.250,202208132130,2.335,2.9449999,3.4849999,3.9949999,4.49,4.89,5.13,5.465,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.855,26.8349995,26.744999,26.6599995,26.569999,26.435,26.2999995,26.0749995,77.53,76.7349975,76.64,76.5599975,76.4749975,76.324998,76.1699975,75.375,0,0
39.575:116.250,202208132135,2.295833333,2.89916655,3.43416655,3.93916655,4.43,4.831666667,5.076666667,5.429166667,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.80416667,26.78583275,26.69583233,26.60999942,26.519999,26.38416667,26.24833292,26.02416608,77.76166667,76.93916458,76.84166667,76.75833125,76.67083125,76.51749767,76.35833042,75.53916667,0,0
39.575:116.250,202208132140,2.256666667,2.8533332,3.3833332,3.8833332,4.37,4.773333333,5.023333333,5.393333333,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.75333333,26.736666,26.64666567,26.55999933,26.469999,26.33333333,26.19666633,25.97333267,77.99333333,77.14333167,77.04333333,76.956665,76.866665,76.70999733,76.54666333,75.70333333,0,0
39.575:116.250,202208132145,2.2175,2.80749985,3.33249985,3.82749985,4.31,4.715,4.97,5.3575,142.30313,144.04007,145.10875,145.82478,146.32841,145.93817,145.0626,143.13347,26.7025,26.68749925,26.597499,26.50999925,26.419999,26.2825,26.14499975,25.92249925,78.225,77.34749875,77.245,77.15499875,77.06249875,76.902497,76.73499625,75.8675,0,0
39.575:116.250,202208132150,2.178333333,2.7616665,3.2816665,3.7716665,4.25,4.656666667,4.916666667,5.321666667,136.54321,138.9456467,140.4261067,141.4226533,142.1338,141.9190767,141.17714,139.5298833,26.65166667,26.6383325,26.54833233,26.45999917,26.369999,26.23166667,26.09333317,25.87166583,78.45666667,77.55166583,77.44666667,77.3533325,77.2583325,77.09499667,76.92332917,76.03166667,0,0
39.575:116.250,202208132155,2.139166667,2.71583315,3.23083315,3.71583315,4.19,4.598333333,4.863333333,5.285833333,130.78329,133.8512233,135.7434633,137.0205267,137.93919,137.8999833,137.29168,135.9262967,26.60083333,26.58916575,26.49916567,26.40999908,26.319999,26.18083333,26.04166658,25.82083242,78.68833333,77.75583292,77.64833333,77.55166625,77.45416625,77.28749633,77.11166208,76.19583333,0,0
39.575:116.250,202208132200,2.1,2.6699998,3.1799998,3.6599998,4.13,4.54,4.81,5.25,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.55,26.539999,26.449999,26.359999,26.269999,26.13,25.99,25.769999,78.92,77.96,77.85,77.75,77.65,77.479996,77.299995,76.36,0,0
39.575:116.250,202208132205,2.031666667,2.592499817,3.095833133,3.57083315,4.036666667,4.447499983,4.723333333,5.179166667,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.50416667,26.49833233,26.40833233,26.31749892,26.22666575,26.08666658,25.94583333,25.72083242,79.11083333,78.115,78.0025,77.90083333,77.79916625,77.629163,77.44999542,76.545,0,0
39.575:116.250,202208132210,1.963333333,2.514999833,3.011666467,3.4816665,3.943333333,4.354999967,4.636666667,5.108333333,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.45833333,26.45666567,26.36666567,26.27499883,26.1833325,26.04333317,25.90166667,25.67166583,79.30166667,78.27,78.155,78.05166667,77.9483325,77.77833,77.59999583,76.73,0,0
39.575:116.250,202208132215,1.895,2.43749985,2.9274998,3.39249985,3.85,4.26249995,4.55,5.0375,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.4125,26.414999,26.324999,26.23249875,26.13999925,25.99999975,25.8575,25.62249925,79.4925,78.425,78.3075,78.2025,78.09749875,77.927497,77.74999625,76.915,0,0
39.575:116.250,202208132220,1.826666667,2.359999867,2.843333133,3.3033332,3.756666667,4.169999933,4.463333333,4.966666667,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.36666667,26.37333233,26.28333233,26.18999867,26.096666,25.95666633,25.81333333,25.57333267,79.68333333,78.58,78.46,78.35333333,78.246665,78.076664,77.89999667,77.1,0,0
39.575:116.250,202208132225,1.758333333,2.282499883,2.759166467,3.21416655,3.663333333,4.077499917,4.376666667,4.895833333,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.32083333,26.33166567,26.24166567,26.14749858,26.05333275,25.91333292,25.76916667,25.52416608,79.87416667,78.735,78.6125,78.50416667,78.39583125,78.225831,78.04999708,77.285,0,0
39.575:116.250,202208132230,1.69,2.2049999,2.6749998,3.1249999,3.57,3.9849999,4.29,4.825,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.275,26.289999,26.199999,26.1049985,26.0099995,25.8699995,25.725,25.4749995,80.065,78.89,78.765,78.655,78.5449975,78.374998,78.1999975,77.47,0,0
39.575:116.250,202208132235,1.621666667,2.127499917,2.590833133,3.03583325,3.476666667,3.892499883,4.203333333,4.754166667,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.22916667,26.24833233,26.15833233,26.06249842,25.96666625,25.82666608,25.68083333,25.42583292,80.25583333,79.045,78.9175,78.80583333,78.69416375,78.524165,78.34999792,77.655,0,0
39.575:116.250,202208132240,1.553333333,2.049999933,2.506666467,2.9466666,3.383333333,3.799999867,4.116666667,4.683333333,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.18333333,26.20666567,26.11666567,26.01999833,25.923333,25.78333267,25.63666667,25.37666633,80.44666667,79.2,79.07,78.95666667,78.84333,78.673332,78.49999833,77.84,0,0
39.575:116.250,202208132245,1.485,1.97249995,2.4224998,2.85749995,3.29,3.70749985,4.03,4.6125,125.02337,128.7568,131.06082,132.6184,133.74458,133.88089,133.40622,132.32271,26.1375,26.164999,26.074999,25.97749825,25.87999975,25.73999925,25.5925,25.32749975,80.6375,79.355,79.2225,79.1075,78.99249625,78.822499,78.64999875,78.025,0,0
39.575:116.250,202208132250,1.416666667,1.894999967,2.338333133,2.7683333,3.196666667,3.614999833,3.943333333,4.541666667,119.7454933,124.107492,126.807072,128.6301417,129.9433467,130.2150753,129.8399153,129.0268617,26.09166667,26.12333233,26.03333233,25.93499817,25.8366665,25.69666583,25.54833333,25.27833317,80.82833333,79.51,79.375,79.25833333,79.1416625,78.971666,78.79999917,78.21,0,0
39.575:116.250,202208132255,1.348333333,1.817499983,2.254166467,2.67916665,3.103333333,3.522499817,3.856666667,4.470833333,114.4676167,119.458184,122.553324,124.6418833,126.1421133,126.5492607,126.2736107,125.7310133,26.04583333,26.08166567,25.99166567,25.89249808,25.79333325,25.65333242,25.50416667,25.22916658,81.01916667,79.665,79.5275,79.40916667,79.29082875,79.120833,78.94999958,78.395,0,0
39.575:116.250,202208132300,1.28,1.74,2.1699998,2.59,3.01,3.4299998,3.77,4.4,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,26,26.039999,25.949999,25.849998,25.75,25.609999,25.46,25.18,81.21,79.82,79.68,79.56,79.439995,79.27,79.1,78.58,0,0
39.575:116.250,202208132305,1.2825,1.7325,2.154999817,2.569166667,2.983333333,3.399999817,3.737499992,4.363333317,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.98083325,26.01083233,25.91916575,25.81749817,25.71666667,25.57416575,25.4225,25.13916658,81.3175,79.99916667,79.87666667,79.7725,79.66832875,79.52083333,79.37416667,78.90749958,0,0
39.575:116.250,202208132310,1.285,1.725,2.139999833,2.548333333,2.956666667,3.369999833,3.704999983,4.326666633,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.9616665,25.98166567,25.8883325,25.78499833,25.68333333,25.5383325,25.385,25.09833317,81.425,80.17833333,80.07333333,79.985,79.8966625,79.77166667,79.64833333,79.23499917,0,0
39.575:116.250,202208132315,1.2875,1.7175,2.12499985,2.5275,2.93,3.33999985,3.672499975,4.28999995,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.94249975,25.952499,25.85749925,25.7524985,25.65,25.50249925,25.3475,25.05749975,81.5325,80.3575,80.27,80.1975,80.12499625,80.0225,79.9225,79.56249875,0,0
39.575:116.250,202208132320,1.29,1.71,2.109999867,2.506666667,2.903333333,3.309999867,3.639999967,4.253333267,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.923333,25.92333233,25.826666,25.71999867,25.61666667,25.466666,25.31,25.01666633,81.64,80.53666667,80.46666667,80.41,80.35333,80.27333333,80.19666667,79.88999833,0,0
39.575:116.250,202208132325,1.2925,1.7025,2.094999883,2.485833333,2.876666667,3.279999883,3.607499958,4.216666583,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.90416625,25.89416567,25.79583275,25.68749883,25.58333333,25.43083275,25.2725,24.97583292,81.7475,80.71583333,80.66333333,80.6225,80.58166375,80.52416667,80.47083333,80.21749792,0,0
39.575:116.250,202208132330,1.295,1.695,2.0799999,2.465,2.85,3.2499999,3.57499995,4.1799999,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.8849995,25.864999,25.7649995,25.654999,25.55,25.3949995,25.235,24.9349995,81.855,80.895,80.86,80.835,80.8099975,80.775,80.745,80.5449975,0,0
39.575:116.250,202208132335,1.2975,1.6875,2.064999917,2.444166667,2.823333333,3.219999917,3.542499942,4.143333217,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.86583275,25.83583233,25.73416625,25.62249917,25.51666667,25.35916625,25.1975,24.89416608,81.9625,81.07416667,81.05666667,81.0475,81.03833125,81.02583333,81.01916667,80.87249708,0,0
39.575:116.250,202208132340,1.3,1.68,2.049999933,2.423333333,2.796666667,3.189999933,3.509999933,4.106666533,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.846666,25.80666567,25.703333,25.58999933,25.48333333,25.323333,25.16,24.85333267,82.07,81.25333333,81.25333333,81.26,81.266665,81.27666667,81.29333333,81.19999667,0,0
39.575:116.250,202208132345,1.3025,1.6725,2.03499995,2.4025,2.77,3.15999995,3.477499925,4.06999985,109.18974,114.808876,118.299576,120.653625,122.34088,122.883446,122.707306,122.435165,25.82749925,25.777499,25.67249975,25.5574995,25.45,25.28749975,25.1225,24.81249925,82.1775,81.4325,81.45,81.4725,81.49499875,81.5275,81.5675,81.52749625,0,0
39.575:116.250,202208132350,1.305,1.665,2.019999967,2.381666667,2.743333333,3.129999967,3.444999917,4.033333167,106.4013033,112.3407273,116.1242007,118.7262767,120.6324567,121.7275673,122.1278073,122.67723,25.8083325,25.74833233,25.6416665,25.52499967,25.41666667,25.2516665,25.085,24.77166583,82.285,81.61166667,81.64666667,81.685,81.7233325,81.77833333,81.84166667,81.85499583,0,0
39.575:116.250,202208132355,1.3075,1.6575,2.004999983,2.360833333,2.716666667,3.099999983,3.412499908,3.996666483,103.6128667,109.8725787,113.9488253,116.7989283,118.9240333,120.5716887,121.5483087,122.919295,25.78916575,25.71916567,25.61083325,25.49249983,25.38333333,25.21583325,25.0475,24.73083242,82.3925,81.79083333,81.84333333,81.8975,81.95166625,82.02916667,82.11583333,82.18249542,0,0
39.575:116.250,202208140000,1.31,1.65,1.99,2.34,2.69,3.07,3.3799999,3.9599998,100.82443,107.40443,111.77345,114.87158,117.21561,119.41581,120.96881,123.16136,25.769999,25.689999,25.58,25.46,25.35,25.18,25.01,24.689999,82.5,81.97,82.04,82.11,82.18,82.28,82.39,82.509995,0,0
39.575:116.250,202208140005,1.313333333,1.6525,1.99,2.336666667,2.684166667,3.060833333,3.367499908,3.947499817,100.82443,107.40443,111.77345,114.87158,117.21561,119.41581,120.96881,123.16136,25.74666575,25.662499,25.55166667,25.43083325,25.32,25.14916667,24.97749992,24.654999,82.62416667,82.13416625,82.21666633,82.3,82.3825,82.50166625,82.63,82.78666208,0,0
